age,education-num,race,sex,capital-gain,capital-loss,hours-per-week,income-class
29,10, White, Female,0,0,6,0
37,14, White, Female,0,0,38,1
40,11, White, Male,0,0,50,1
36,10, Black, Female,0,0,40,0
18,8, White, Female,0,0,30,0
44,7, Black, Male,0,0,40,0
36,9, Black, Female,0,0,35,0
69,16, White, Male,0,0,50,1
17,8, White, Male,0,0,7,0
38,11, White, Male,0,0,40,1
27,9, Black, Male,0,0,40,0
52,12, White, Male,0,0,40,0
24,12, White, Male,0,0,35,0
57,13, White, Female,0,0,40,0
19,6, White, Female,0,0,40,0
38,9, Amer-Indian-Eskimo, Male,0,0,50,0
46,4, White, Female,0,1594,24,0
21,9, White, Male,0,0,40,1
29,10, White, Female,0,0,40,0
26,9, White, Male,0,0,70,0
28,9, White, Male,0,0,55,0
26,10, White, Female,0,0,40,0
49,13, White, Male,0,0,40,0
28,13, White, Male,0,0,55,0
57,10, White, Male,0,0,40,0
60,4, White, Male,0,0,40,0
38,9, White, Male,0,0,42,0
51,9, White, Male,3137,0,60,0
60,10, White, Female,0,0,40,0
37,13, White, Male,3411,0,47,0
44,9, Black, Female,0,0,40,0
19,10, White, Female,0,0,25,0
59,14, Asian-Pac-Islander, Female,0,0,35,0
50,9, White, Male,0,0,40,0
35,13, White, Male,0,0,40,1
46,10, White, Male,0,0,40,0
18,10, Black, Male,0,0,35,0
32,3, Amer-Indian-Eskimo, Male,0,0,40,0
32,11, White, Female,0,0,40,0
39,9, White, Male,0,0,40,1
25,9, White, Female,0,0,40,0
30,14, White, Male,15024,0,60,1
37,13, White, Male,0,1977,40,1
38,10, White, Male,0,0,80,1
36,12, White, Female,0,0,37,0
56,10, White, Male,0,0,40,1
35,13, White, Male,0,0,40,1
56,9, White, Male,0,0,41,0
17,6, White, Male,0,0,14,0
46,14, White, Male,0,1977,45,1
56,9, White, Female,0,0,40,0
61,8, White, Male,0,0,40,0
25,10, White, Male,0,0,43,0
27,9, Black, Female,0,0,40,0
50,9, White, Male,0,0,30,0
33,11, White, Male,0,0,62,0
33,11, White, Male,7298,0,40,1
38,10, White, Male,0,0,60,0
51,7, White, Male,0,0,40,0
27,12, White, Male,0,0,42,0
49,14, White, Female,0,0,16,0
26,9, Black, Female,0,0,40,0
42,14, White, Male,0,0,60,1
37,13, Black, Male,0,1719,32,0
38,10, White, Female,0,0,40,0
48,9, White, Male,0,0,40,1
33,9, White, Male,4386,0,60,0
30,9, White, Male,0,0,40,0
25,13, White, Female,0,0,50,0
50,13, White, Male,0,0,40,1
54,9, White, Male,0,0,36,1
37,7, White, Male,0,0,40,0
59,13, White, Male,15024,0,55,1
17,6, Black, Female,0,0,24,0
56,9, White, Female,99999,0,40,1
57,9, White, Male,0,0,38,0
33,6, Black, Male,0,0,20,0
41,14, White, Male,0,0,65,0
45,13, Asian-Pac-Islander, Female,0,0,40,0
50,9, White, Male,0,0,48,0
18,9, White, Male,0,0,25,0
19,10, White, Female,0,0,20,0
26,10, Asian-Pac-Islander, Female,0,0,40,0
41,10, White, Male,0,0,40,1
29,9, White, Male,0,0,50,0
27,10, Black, Male,0,0,40,0
35,9, White, Female,0,0,38,0
37,13, White, Male,0,0,90,1
22,7, White, Male,0,0,40,0
25,6, White, Female,0,0,24,0
26,9, White, Male,0,0,50,0
27,9, White, Male,0,0,40,0
26,13, White, Male,6849,0,65,0
51,9, White, Male,0,0,40,0
45,9, Asian-Pac-Islander, Male,0,0,40,1
60,9, White, Male,0,0,40,0
35,10, White, Male,0,0,55,1
24,9, White, Male,0,0,40,0
40,9, White, Female,0,0,40,0
44,13, Black, Male,0,1977,50,1
65,9, White, Female,1848,0,50,0
52,10, White, Female,0,0,40,1
38,9, White, Female,0,0,35,0
18,7, White, Female,0,0,49,0
24,11, White, Male,0,0,40,0
52,10, White, Male,0,0,60,0
21,9, White, Male,0,0,44,0
67,16, White, Male,20051,0,40,1
64,10, White, Female,0,0,8,0
25,10, Black, Male,0,0,40,0
34,14, White, Male,0,0,50,1
39,9, White, Male,0,0,50,0
26,9, White, Male,0,0,52,0
19,6, White, Male,0,0,25,0
35,9, White, Male,0,0,50,1
26,14, White, Female,0,0,40,0
38,9, White, Male,0,0,35,0
45,10, White, Male,0,0,65,0
18,7, White, Female,0,0,28,0
51,10, White, Female,0,0,63,0
36,9, Black, Female,0,0,28,0
37,11, White, Male,4650,0,40,0
37,13, White, Male,0,0,60,1
39,9, White, Female,0,0,40,1
21,10, White, Male,0,0,40,0
46,16, White, Male,7688,0,45,1
33,9, White, Female,0,0,35,0
23,13, Black, Female,0,0,40,0
52,9, Black, Male,0,0,40,0
28,9, White, Female,0,0,40,0
23,10, White, Male,0,0,40,0
48,10, White, Male,0,0,40,1
17,7, White, Female,0,0,20,0
22,10, White, Female,0,0,3,0
40,9, White, Male,0,0,40,0
90,6, White, Male,0,0,40,0
28,9, White, Female,0,0,40,0
44,9, White, Male,0,0,40,0
29,13, White, Male,7298,0,42,1
45,11, White, Male,0,1977,50,1
43,9, Black, Male,0,0,40,1
49,13, White, Male,0,0,40,1
27,13, White, Male,0,0,50,0
60,9, White, Female,0,0,40,0
33,9, Other, Female,0,0,40,0
53,6, White, Male,0,0,50,1
19,10, White, Male,0,0,40,0
28,9, White, Male,0,0,40,0
22,12, White, Male,0,0,20,0
48,9, White, Male,0,0,60,0
19,10, White, Female,0,0,25,0
28,11, White, Female,3137,0,40,0
58,10, Black, Male,0,0,40,0
19,10, White, Female,0,0,25,0
22,10, White, Male,0,0,40,0
52,15, White, Male,0,0,50,1
31,13, White, Male,0,0,50,0
50,16, White, Male,3781,0,40,0
62,9, White, Male,0,0,40,0
26,13, White, Male,0,0,50,0
64,9, White, Female,0,0,24,0
38,10, White, Male,0,0,40,0
44,15, White, Male,15024,0,80,1
28,9, White, Female,0,0,40,0
19,9, White, Female,0,0,52,0
39,9, White, Female,0,0,10,0
50,6, White, Male,0,0,40,1
39,14, White, Female,0,0,40,1
36,13, White, Male,0,0,40,0
39,11, White, Male,0,0,49,0
51,12, White, Female,0,0,25,0
28,9, White, Female,0,0,32,0
57,15, White, Male,0,0,30,1
40,15, Black, Female,0,0,40,0
27,10, White, Female,0,0,40,0
32,10, White, Male,0,1876,60,0
49,9, White, Female,0,0,44,0
34,6, White, Female,0,0,40,0
24,9, White, Male,0,0,40,0
54,4, White, Male,0,0,40,0
52,8, White, Male,0,0,45,0
43,7, White, Female,0,0,25,0
35,10, White, Male,0,0,46,0
56,9, White, Male,0,0,30,0
30,9, White, Male,0,0,40,0
54,9, White, Female,0,0,40,0
35,13, Asian-Pac-Islander, Male,0,0,50,0
32,10, Black, Female,0,0,40,0
44,13, White, Male,0,0,60,1
32,9, White, Female,0,0,10,0
60,8, White, Male,0,0,40,0
40,10, White, Male,0,0,45,0
50,4, Black, Male,0,0,40,0
58,5, White, Male,0,0,50,1
41,9, White, Male,0,0,45,1
28,9, White, Male,0,0,40,1
53,9, White, Male,0,0,35,0
45,9, White, Female,0,0,40,0
23,9, White, Female,0,0,30,0
25,10, White, Male,0,0,50,0
40,10, White, Male,0,0,35,1
28,13, White, Female,0,0,60,0
27,8, White, Male,0,0,40,0
19,10, White, Male,0,0,15,0
24,9, Black, Male,0,0,25,0
38,13, White, Male,0,0,40,0
24,14, Black, Female,0,0,40,0
18,7, Black, Male,0,0,7,0
58,9, White, Female,0,0,40,0
35,14, White, Male,0,0,44,1
43,5, White, Female,0,0,20,0
45,9, Black, Male,3137,0,35,0
24,9, White, Male,0,0,40,0
63,5, Black, Male,0,0,40,0
40,5, White, Male,0,0,40,0
21,13, White, Male,0,0,20,0
20,10, White, Male,0,0,40,0
42,9, White, Female,7298,0,40,1
47,9, White, Male,0,0,40,0
48,9, White, Male,0,0,36,0
61,4, White, Male,0,1651,40,0
35,13, White, Male,0,0,40,1
46,10, White, Female,0,0,20,0
18,8, White, Male,0,0,25,0
28,13, White, Male,0,0,50,1
20,9, White, Female,0,0,20,0
28,9, White, Male,0,0,40,0
57,9, White, Male,0,0,40,0
56,4, White, Male,0,0,40,0
33,9, White, Male,0,0,40,0
19,9, White, Male,0,0,40,0
29,9, White, Male,0,0,40,0
30,10, White, Male,0,0,55,0
53,13, White, Female,0,0,57,0
25,2, White, Female,0,0,40,0
44,9, White, Male,0,0,38,0
22,10, White, Male,0,0,28,0
40,9, White, Male,0,0,40,0
30,4, White, Male,0,0,40,0
51,11, White, Female,0,0,38,0
17,7, White, Female,0,0,24,0
46,13, White, Male,0,0,40,1
50,10, White, Male,0,0,40,1
34,10, White, Female,0,0,50,0
41,13, White, Male,0,0,40,0
32,13, Other, Male,0,0,40,0
32,9, White, Male,0,0,40,0
47,10, White, Male,0,0,70,0
50,10, White, Male,0,0,40,0
77,4, White, Female,0,0,23,0
33,9, White, Male,0,0,40,0
47,9, White, Male,0,0,48,0
64,7, White, Male,0,0,40,0
34,9, White, Male,0,0,50,0
34,9, Black, Female,0,0,35,0
67,14, White, Female,15831,0,72,1
37,9, White, Male,0,0,40,0
34,13, White, Male,0,0,40,1
50,16, White, Male,0,0,64,0
60,13, White, Male,0,0,45,1
46,13, White, Female,0,0,43,0
44,13, White, Male,7298,0,40,1
43,9, White, Female,0,0,44,0
48,14, White, Male,0,0,40,1
36,9, White, Female,2907,0,40,0
48,10, White, Female,0,0,43,0
37,10, White, Male,0,0,40,0
51,14, White, Male,0,0,40,1
52,14, White, Male,0,0,45,1
27,3, Asian-Pac-Islander, Female,0,0,20,0
43,14, White, Male,0,0,40,1
23,9, Black, Male,0,0,25,0
66,12, White, Male,5556,0,40,1
37,6, White, Female,2635,0,40,0
35,10, White, Female,0,0,40,0
42,13, White, Male,5178,0,40,1
49,6, White, Female,0,0,38,0
51,13, White, Female,0,0,40,1
71,9, White, Male,0,0,9,0
50,14, White, Female,0,1902,40,1
63,9, White, Female,0,0,40,0
41,14, White, Female,0,0,35,0
24,10, White, Female,0,0,40,0
41,10, White, Female,0,0,45,0
33,12, White, Male,0,0,40,0
42,10, Black, Male,0,0,40,0
23,13, Asian-Pac-Islander, Male,0,0,40,0
49,11, White, Female,0,0,38,0
28,8, White, Male,0,0,40,0
31,3, White, Male,0,0,56,0
28,13, Black, Male,0,0,35,0
37,7, White, Male,0,0,25,0
19,10, White, Male,0,0,40,0
51,13, White, Male,0,0,26,0
25,11, White, Male,0,0,41,0
49,9, White, Male,0,0,50,0
47,9, White, Female,0,0,45,0
48,9, White, Male,0,0,40,0
41,9, White, Female,0,0,40,0
32,9, White, Female,0,0,40,0
46,9, Black, Male,0,0,40,0
17,6, White, Female,0,0,20,0
34,7, White, Male,0,0,43,0
44,9, White, Female,0,0,30,0
23,12, White, Female,0,0,20,0
35,10, Asian-Pac-Islander, Male,4650,0,20,0
30,13, White, Male,4865,0,40,0
34,13, White, Male,0,0,45,0
34,15, White, Male,0,0,40,1
39,11, White, Male,0,0,40,0
28,11, White, Male,2407,0,40,0
53,14, White, Male,7688,0,70,1
34,7, White, Male,0,0,40,0
21,9, White, Male,0,0,40,0
53,4, White, Male,0,0,45,0
54,14, White, Male,0,0,50,1
32,10, White, Female,0,0,40,0
39,13, White, Male,0,0,35,0
39,10, White, Female,0,0,40,0
29,9, White, Male,0,0,40,0
29,9, White, Female,0,0,40,0
43,9, White, Male,0,0,42,1
39,14, White, Male,0,0,40,0
45,10, White, Female,0,0,40,0
36,10, White, Male,0,0,40,0
43,10, White, Female,594,0,20,0
31,9, Black, Female,0,0,58,0
39,9, White, Male,0,0,60,1
32,13, White, Female,0,1902,32,1
45,9, Black, Male,0,0,40,1
19,9, White, Male,0,0,50,0
43,10, White, Male,0,0,48,1
32,11, White, Male,0,0,40,0
43,13, White, Female,0,0,60,0
34,13, White, Male,0,0,27,0
66,10, White, Male,0,0,40,0
37,11, White, Male,0,1887,40,1
46,12, White, Female,0,0,40,0
23,13, White, Female,0,0,40,0
41,13, White, Male,0,0,40,1
55,9, White, Male,3103,0,40,1
35,15, White, Male,0,0,50,1
37,13, White, Male,0,0,55,1
43,13, White, Male,0,0,42,1
30,11, White, Male,0,0,60,0
36,14, White, Female,0,0,60,1
54,13, White, Male,0,0,40,1
36,13, White, Male,0,0,50,1
78,13, White, Male,0,2392,40,1
77,13, White, Male,0,0,50,1
28,9, Asian-Pac-Islander, Female,0,0,40,0
39,9, White, Male,0,0,72,1
37,13, Asian-Pac-Islander, Male,0,0,40,0
34,11, White, Male,7298,0,45,1
22,13, White, Female,0,0,35,0
54,13, White, Female,0,0,50,0
21,10, White, Female,0,0,20,0
36,6, White, Male,0,0,40,0
62,9, White, Female,0,0,30,0
40,10, White, Male,0,0,40,1
47,10, Black, Female,0,0,40,0
38,13, White, Male,0,0,70,1
28,3, White, Male,0,0,40,0
46,13, White, Female,0,0,40,0
22,10, White, Male,0,0,35,0
37,9, White, Female,0,0,25,0
69,6, White, Female,0,0,28,0
43,13, White, Male,0,0,50,1
53,13, Asian-Pac-Islander, Female,0,0,21,1
20,9, Black, Female,0,0,35,0
22,13, White, Male,0,0,50,0
48,5, White, Male,0,0,44,0
40,14, White, Male,0,0,40,1
39,10, White, Female,0,1721,55,0
57,9, Black, Male,0,1887,40,1
23,6, White, Male,0,0,60,0
25,13, White, Female,0,0,38,1
22,9, Black, Male,0,0,40,0
23,8, White, Male,0,0,30,0
41,13, White, Male,0,0,45,1
25,10, White, Female,0,0,25,0
58,10, White, Male,0,0,40,0
33,9, Asian-Pac-Islander, Male,0,0,45,0
28,14, White, Male,0,0,48,0
19,7, White, Female,0,0,25,0
44,10, White, Female,0,0,40,0
68,1, White, Male,0,0,10,0
33,9, White, Male,0,0,40,1
24,9, White, Female,0,0,40,0
44,9, White, Male,0,0,50,0
38,13, White, Male,7688,0,40,1
31,9, White, Female,0,0,40,0
29,9, White, Female,0,0,40,0
65,5, White, Female,0,0,40,0
55,9, White, Female,0,0,40,0
49,9, White, Male,0,0,40,0
27,9, Black, Female,0,0,40,0
41,9, White, Male,0,0,30,0
33,10, White, Male,0,0,50,1
22,9, White, Male,0,0,40,0
41,9, White, Male,0,1902,40,1
66,9, Black, Male,0,0,4,0
38,10, White, Male,0,0,60,0
43,9, White, Male,0,0,42,1
40,10, White, Male,0,0,40,0
32,10, White, Male,0,0,40,1
30,9, White, Female,0,0,35,0
35,13, White, Male,0,0,40,0
41,14, White, Male,15024,0,50,1
33,13, Amer-Indian-Eskimo, Male,0,0,60,0
36,13, White, Male,0,0,55,1
33,13, White, Male,0,0,60,0
53,9, White, Male,0,0,60,1
27,13, White, Male,0,0,45,0
22,13, White, Female,0,0,15,0
26,9, Black, Male,0,0,36,0
64,9, White, Female,0,0,21,0
48,10, White, Female,0,0,45,0
23,9, White, Female,0,0,40,0
35,13, White, Male,0,0,40,0
46,10, White, Male,0,0,40,1
65,10, White, Female,0,0,45,0
53,9, White, Male,6849,0,40,0
18,3, White, Male,0,0,54,0
34,15, White, Male,0,0,55,1
28,9, White, Female,0,0,40,0
37,13, White, Male,0,0,60,1
59,13, White, Male,5013,0,40,0
32,14, White, Female,13550,0,60,1
31,13, White, Female,0,0,35,0
25,13, White, Female,0,0,40,0
81,2, White, Male,0,0,15,0
47,9, Black, Female,0,0,35,0
39,9, White, Male,0,0,40,0
37,10, Black, Male,0,0,30,0
44,9, White, Male,0,0,45,1
37,12, White, Male,0,0,45,0
41,10, White, Male,0,0,50,1
55,10, White, Male,0,0,40,1
60,13, White, Male,0,0,40,1
23,13, White, Male,0,0,25,0
19,9, White, Female,0,0,60,0
45,10, White, Male,0,0,44,1
36,9, Black, Female,0,0,30,0
46,13, White, Male,0,0,40,1
48,7, White, Male,0,0,40,0
39,9, White, Male,0,0,50,0
29,13, White, Male,0,0,20,0
39,9, White, Female,0,0,40,0
26,9, Other, Female,0,0,40,0
37,12, White, Male,0,0,25,0
49,10, White, Female,0,0,40,1
27,13, White, Male,0,0,40,0
28,6, White, Male,0,0,40,0
35,10, White, Female,0,0,30,0
17,6, White, Male,0,0,40,0
18,9, Amer-Indian-Eskimo, Male,0,0,40,0
33,10, Other, Female,0,0,38,0
33,12, Asian-Pac-Islander, Male,0,0,60,0
51,10, White, Female,0,0,35,0
49,9, Asian-Pac-Islander, Female,0,0,40,0
49,10, White, Male,0,2339,50,0
41,10, White, Male,0,0,35,1
64,2, White, Female,0,0,12,0
40,10, White, Male,0,0,40,1
49,9, White, Female,0,0,40,0
23,13, White, Female,0,0,40,0
34,10, White, Female,0,0,40,0
38,7, White, Male,5178,0,40,1
47,10, White, Male,0,0,86,0
30,9, White, Female,0,1974,40,0
36,12, White, Male,0,0,40,1
23,13, White, Female,0,0,40,0
47,10, White, Male,0,0,80,0
61,9, White, Female,0,0,40,0
47,13, White, Male,0,0,40,0
56,13, White, Male,0,0,40,1
20,8, White, Female,0,0,55,0
33,9, White, Female,0,0,46,1
36,9, White, Male,0,0,50,1
34,10, White, Male,0,0,40,1
56,9, White, Male,0,0,50,0
32,11, White, Female,0,0,23,0
26,12, White, Male,5178,0,40,1
49,13, White, Male,0,0,40,1
71,9, White, Male,0,0,40,1
19,10, White, Female,0,0,15,0
20,10, White, Female,0,0,40,0
42,9, White, Female,0,0,35,0
51,10, White, Female,0,0,20,1
38,10, Black, Female,0,0,40,0
38,6, White, Male,0,0,40,1
35,13, White, Male,0,0,25,0
24,13, Black, Female,0,0,40,0
40,9, Black, Male,0,0,40,0
21,9, White, Male,0,0,35,0
49,9, White, Male,0,0,40,0
54,9, White, Male,0,1902,55,1
52,13, White, Female,0,0,42,0
27,13, White, Female,0,0,60,0
20,9, White, Male,0,0,40,0
31,10, White, Male,0,0,40,0
25,9, White, Female,0,0,40,0
19,10, White, Male,0,0,20,0
33,10, White, Male,0,0,50,0
23,13, White, Male,0,0,40,0
34,14, White, Female,0,0,40,0
42,13, White, Male,0,653,50,1
37,14, White, Female,0,0,40,0
25,13, White, Female,0,0,40,0
40,11, White, Male,0,0,40,0
33,13, White, Female,0,0,40,0
31,10, White, Female,0,0,40,0
32,13, White, Male,0,0,45,0
54,13, White, Male,0,0,70,1
32,9, White, Male,0,0,44,0
29,9, Black, Male,0,0,40,0
26,10, White, Male,0,0,40,0
39,10, White, Male,0,0,60,0
57,13, White, Male,3103,0,50,1
54,10, White, Male,0,0,40,0
57,6, White, Male,0,0,40,0
23,13, White, Male,0,0,40,0
27,10, White, Male,0,0,45,1
42,13, White, Male,0,0,55,1
31,6, White, Male,0,0,40,0
49,14, White, Female,0,0,60,0
50,9, White, Male,0,0,40,0
46,9, White, Female,0,0,30,0
37,9, White, Male,0,0,60,0
26,9, White, Male,0,0,40,0
27,13, White, Female,0,0,35,0
24,10, White, Male,0,0,25,0
24,9, White, Male,0,0,40,0
29,9, White, Female,0,0,34,0
47,13, White, Male,0,0,50,1
33,10, White, Male,0,1740,50,0
26,12, White, Female,0,0,45,0
20,10, White, Male,0,0,40,0
25,11, White, Female,0,1887,40,1
57,13, White, Male,2174,0,37,0
36,9, White, Male,0,0,50,0
25,14, White, Male,0,0,40,0
46,13, White, Male,0,0,40,1
39,9, White, Male,4508,0,24,0
29,10, White, Male,0,0,40,1
18,7, White, Female,0,0,20,0
46,11, White, Male,0,0,40,0
61,13, White, Male,0,0,50,1
41,9, White, Female,0,0,40,0
50,10, Black, Female,0,0,40,0
53,13, Asian-Pac-Islander, Male,99999,0,50,1
36,13, White, Male,0,0,60,0
38,10, Black, Female,0,0,40,0
75,9, White, Male,0,0,35,0
26,11, White, Female,0,0,40,1
44,13, White, Male,0,0,40,1
25,9, White, Female,0,0,40,0
31,10, White, Female,0,0,40,0
49,8, Asian-Pac-Islander, Male,0,0,35,0
34,9, White, Male,0,0,48,0
31,9, White, Male,0,0,40,0
47,10, White, Male,0,0,40,0
38,13, White, Male,7298,0,50,1
18,9, White, Female,0,0,20,0
47,5, White, Female,0,1719,30,0
42,9, White, Male,0,0,40,0
29,13, White, Male,0,0,40,0
38,10, White, Male,0,0,75,0
22,10, Black, Female,0,0,20,0
32,9, White, Male,0,0,40,0
20,10, White, Male,0,0,48,0
41,15, White, Male,0,0,50,0
46,9, Black, Male,0,0,46,1
44,9, White, Female,0,0,38,0
35,13, White, Female,0,0,40,0
60,9, White, Male,15024,0,40,1
36,5, White, Male,0,0,25,0
30,10, White, Male,0,0,40,0
40,16, White, Male,0,0,50,1
21,10, White, Female,2176,0,20,0
25,13, White, Female,0,0,40,0
56,14, White, Male,0,1669,40,0
42,10, White, Male,99999,0,55,1
26,4, White, Male,0,0,40,0
66,9, White, Female,0,0,40,1
48,4, White, Male,0,0,32,0
35,10, White, Male,0,0,50,0
41,14, White, Male,0,0,45,1
19,10, White, Female,0,0,20,0
55,9, White, Male,0,0,40,0
42,13, White, Male,15024,0,60,1
45,10, White, Male,0,0,50,0
29,13, White, Male,0,0,40,0
42,16, White, Male,15024,0,40,1
65,9, White, Female,0,0,20,0
30,12, Asian-Pac-Islander, Male,0,0,40,0
43,10, White, Male,0,0,40,0
61,4, White, Male,0,0,40,0
22,10, White, Female,0,0,50,0
23,7, White, Female,0,0,40,0
34,9, White, Male,0,0,40,0
51,9, White, Female,0,0,35,0
21,10, White, Female,0,0,15,0
31,12, Asian-Pac-Islander, Male,0,0,40,0
34,12, White, Female,0,0,35,0
33,10, Black, Female,0,0,40,1
32,14, White, Male,0,2824,55,1
44,7, White, Male,0,0,40,1
21,10, Black, Male,0,0,20,0
75,9, White, Female,0,0,20,0
55,14, Asian-Pac-Islander, Male,0,0,60,1
43,9, White, Female,0,0,16,0
31,9, White, Male,0,0,45,0
41,10, White, Male,0,0,45,0
26,14, White, Male,0,0,50,0
23,11, Black, Female,0,0,40,0
42,9, Black, Female,0,0,40,0
29,9, White, Female,0,0,40,0
21,9, White, Male,0,0,50,0
28,13, White, Male,0,0,40,0
35,10, Black, Female,0,0,40,0
65,13, White, Male,0,0,20,0
34,13, White, Male,2463,0,50,0
58,13, White, Male,0,0,50,0
59,9, White, Female,0,0,40,0
46,13, White, Male,7688,0,40,1
30,11, White, Male,0,0,40,1
28,13, White, Male,0,0,40,0
47,14, White, Male,27828,0,60,1
30,13, White, Male,0,1564,40,1
34,9, White, Male,0,0,40,0
51,10, White, Female,0,0,40,0
41,9, White, Male,0,0,40,0
57,10, White, Male,0,0,40,1
28,11, White, Male,0,0,60,0
62,9, White, Female,0,0,18,0
22,10, White, Male,0,0,20,0
38,13, White, Male,0,0,40,1
45,9, White, Male,0,0,40,1
37,12, White, Male,0,0,55,0
21,9, White, Male,0,0,40,0
49,9, Black, Male,0,0,40,0
24,9, Black, Male,0,0,40,0
47,13, White, Male,0,2258,40,1
20,10, White, Female,0,0,24,0
27,15, White, Female,0,0,50,1
40,9, White, Female,0,0,40,0
31,13, White, Female,0,0,40,0
43,9, White, Male,0,1977,52,1
48,13, White, Male,15024,0,50,1
64,9, White, Male,7298,0,45,1
39,9, White, Male,0,0,40,0
50,9, White, Male,0,0,40,0
52,11, White, Female,0,0,40,0
44,14, White, Female,0,0,45,0
54,9, White, Male,0,1887,65,1
17,6, White, Male,0,0,35,0
33,9, Black, Male,0,0,40,0
28,6, White, Female,0,0,40,0
39,13, White, Male,0,0,60,0
33,11, White, Male,0,0,40,0
59,4, White, Male,0,0,32,0
74,2, Black, Female,0,0,15,0
54,10, White, Male,0,0,40,1
31,12, White, Male,0,0,55,0
31,10, White, Female,0,0,40,0
20,10, Asian-Pac-Islander, Female,0,0,20,0
54,14, White, Male,0,1977,40,1
42,11, White, Male,2407,0,40,0
57,15, White, Male,0,0,36,0
49,9, Asian-Pac-Islander, Female,0,0,40,0
40,16, Asian-Pac-Islander, Male,3103,0,40,1
38,9, White, Male,0,0,40,0
39,9, White, Male,0,0,42,1
43,12, White, Male,7688,0,50,1
57,13, White, Female,0,0,40,0
38,15, White, Male,0,0,99,1
25,13, White, Female,0,0,38,0
40,13, White, Female,0,0,45,0
34,13, White, Male,0,0,48,1
35,9, White, Male,0,0,50,0
53,10, White, Female,0,0,34,0
21,10, White, Male,0,0,40,0
43,13, White, Male,0,0,40,0
43,9, White, Male,0,0,60,0
22,11, Black, Female,0,0,35,0
64,9, White, Male,0,0,35,0
40,14, White, Female,3325,0,40,0
34,9, White, Male,0,0,70,0
46,9, White, Female,0,0,40,0
35,9, White, Male,0,0,40,0
32,10, White, Male,0,0,60,0
26,10, White, Male,0,0,40,0
25,9, White, Male,0,0,40,0
55,13, White, Male,0,0,55,1
22,10, White, Female,0,0,40,0
29,10, White, Male,0,0,20,0
38,9, White, Male,0,0,99,0
55,10, White, Female,0,0,35,0
26,9, White, Male,0,0,40,0
34,13, Other, Male,0,0,60,0
